,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
,AAPL,IBM,INTC,MSFT,NVDA,QYLD,AAPL,IBM,INTC,MSFT,NVDA,QYLD,AAPL,IBM,INTC,MSFT,NVDA,QYLD,AAPL,IBM,INTC,MSFT,NVDA,QYLD,AAPL,IBM,INTC,MSFT,NVDA,QYLD,AAPL,IBM,INTC,MSFT,NVDA,QYLD
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,41.03189468383789,126.2373275756836,41.877811431884766,79.38119506835938,209.63592529296875,16.501352310180664,42.775001525878906,149.1199951171875,45.650001525878906,83.19999694824219,211.61000061035156,24.510000228881836,42.967498779296875,149.64999389648438,46.06999969482422,83.41999816894531,214.1999969482422,24.549999237060547,42.57500076293945,147.5,45.459999084472656,82.94000244140625,211.25,24.440000534057617,42.79499816894531,147.72999572753906,45.630001068115234,83.0999984741211,212.97999572753906,24.440000534057617,94550000,5446500,26439400,20962800,11044200,80000
2017-11-17,40.804073333740234,126.11036682128906,40.94209671020508,78.61792755126953,209.3882598876953,16.420562744140625,42.537498474121094,148.97000122070312,44.630001068115234,82.4000015258789,211.36000061035156,24.389999389648438,42.84749984741211,150.14999389648438,45.619998931884766,83.12000274658203,215.35000610351562,24.559999465942383,42.40999984741211,148.8300018310547,44.619998931884766,82.23999786376953,210.75,24.389999389648438,42.7599983215332,149.33999633789062,45.5,83.12000274658203,213.9199981689453,24.559999465942383,87598000,4916500,63798000,22079000,12891600,33400
2017-11-20,40.7633056640625,127.41405487060547,40.93292236328125,78.741943359375,212.0828857421875,16.417200088500977,42.494998931884766,150.50999450683594,44.619998931884766,82.52999877929688,214.0800018310547,24.385000228881836,42.63999938964844,151.9499969482422,45.119998931884766,82.58999633789062,214.57000732421875,24.5,42.38999938964844,149.89999389648438,44.5,82.25,210.5,24.31999969482422,42.5724983215332,150.63999938964844,44.72999954223633,82.4000015258789,211.99000549316406,24.5,65049600,5676500,22420000,16315000,9902500,42200
2017-11-21,41.521114349365234,128.633056640625,41.22647476196289,79.87732696533203,214.0345458984375,16.531654357910156,43.28499984741211,151.9499969482422,44.939998626708984,83.72000122070312,216.0500030517578,24.55500030517578,43.42499923706055,152.4499969482422,45.220001220703125,83.83999633789062,216.52000427246094,24.559999465942383,42.69499969482422,151.1999969482422,44.709999084472656,82.73999786376953,214.39999389648438,24.389999389648438,42.69499969482422,151.3000030517578,44.720001220703125,82.73999786376953,215.69000244140625,24.389999389648438,100525200,3756200,21871000,21237500,9979400,43200
2017-11-22,41.95757293701172,128.48068237304688,40.96044921875,79.29533386230469,213.07286071777344,16.556692123413086,43.7400016784668,151.77000427246094,44.650001525878906,83.11000061035156,214.92999267578125,24.459999084472656,43.75,152.38999938964844,44.95000076293945,83.9000015258789,217.0,24.549999237060547,43.26250076293945,151.3300018310547,44.540000915527344,83.04000091552734,213.61000061035156,24.413999557495117,43.34000015258789,152.0,44.939998626708984,83.83000183105469,217.0,24.549999237060547,102355600,3213600,19538300,20553100,8916000,33900
2017-11-24,41.95996856689453,128.53994750976562,41.052181243896484,79.43844604492188,215.08535766601562,16.580387115478516,43.74250030517578,151.83999633789062,44.75,83.26000213623047,216.9600067138672,24.4950008392334,43.875,152.1999969482422,44.779998779296875,83.43000030517578,217.0,24.5,43.662498474121094,151.3300018310547,44.43000030517578,82.77999877929688,214.60000610351562,24.43000030517578,43.775001525878906,151.9499969482422,44.54999923706055,83.01000213623047,215.58999633789062,24.5,56106800,1193000,6465800,7425600,4518800,10800
2017-11-27,41.748931884765625,128.65847778320312,40.813663482666016,80.02045440673828,212.28973388671875,16.57023048400879,43.522499084472656,151.97999572753906,44.4900016784668,83.87000274658203,214.13999938964844,24.479999542236328,43.77000045776367,152.49000549316406,44.61000061035156,83.9800033569336,217.36000061035156,24.535999298095703,43.334999084472656,151.6199951171875,44.27000045776367,83.30000305175781,214.00999450683594,24.450000762939453,43.76250076293945,152.05999755859375,44.41999816894531,83.30999755859375,217.30999755859375,24.530000686645508,82867200,3374000,18202100,18265200,10572400,59100
2017-11-28,41.50432586669922,129.0732879638672,41.03383255004883,80.98409271240234,208.88934326171875,16.597305297851562,43.26750183105469,152.47000122070312,44.72999954223633,84.87999725341797,210.7100067138672,24.520000457763672,43.717498779296875,152.92999267578125,44.84000015258789,85.05999755859375,214.72999572753906,24.549999237060547,42.96500015258789,151.6999969482422,44.31999969482422,84.0199966430664,208.24000549316406,24.479999542236328,43.57500076293945,152.35000610351562,44.650001525878906,84.06999969482422,214.35000610351562,24.479999542236328,105715200,3973700,20194100,21926000,12818800,39700
2017-11-29,40.64339828491211,129.987548828125,40.31828308105469,79.51476287841797,194.72279357910156,16.441625595092773,42.369998931884766,153.5500030517578,43.95000076293945,83.33999633789062,196.4199981689453,24.290000915527344,43.22999954223633,153.61000061035156,45.09000015258789,84.91999816894531,210.1199951171875,24.540000915527344,41.790000915527344,152.1699981689453,43.77000045776367,83.18000030517578,191.22999572753906,24.229999542236328,43.157501220703125,152.80999755859375,44.849998474121094,84.70999908447266,210.00999450683594,24.540000915527344,166665600,5098700,27036900,27381100,34919700,46700
2017-11-30,41.211753845214844,130.3430938720703,41.13474655151367,80.30667877197266,198.97573852539062,16.516077041625977,42.962501525878906,153.97000122070312,44.84000015258789,84.16999816894531,200.7100067138672,24.399999618530273,43.03499984741211,154.41000366210938,45.20000076293945,84.5199966430664,202.67999267578125,24.450000762939453,42.11000061035156,153.0800018310547,44.33000183105469,83.33999633789062,196.64999389648438,24.25,42.60749816894531,153.64999389648438,44.36000061035156,83.51000213623047,199.1999969482422,24.25,166108800,6500800,34145300,33054600,20594200,83100
2017-12-01,41.01990509033203,131.01185607910156,40.98796081542969,80.39253997802734,195.97193908691406,16.502544403076172,42.76250076293945,154.75999450683594,44.68000030517578,84.26000213623047,197.67999267578125,24.3799991607666,42.91749954223633,155.02000427246094,44.84000015258789,84.80999755859375,200.1300048828125,24.406999588012695,42.125,152.91000366210938,43.529998779296875,83.22000122070312,192.47000122070312,24.06999969482422,42.48749923706055,154.39999389648438,44.72999954223633,83.5999984741211,199.30999755859375,24.389999389648438,159037200,5567900,26656300,29532100,20288700,31500
2017-12-04,40.72013854980469,132.45101928710938,40.813663482666016,77.3585205078125,185.04714965820312,16.380704879760742,42.45000076293945,156.4600067138672,44.4900016784668,81.08000183105469,186.66000366210938,24.200000762939453,43.154998779296875,156.8000030517578,45.29999923706055,84.43000030517578,200.3000030517578,24.520000457763672,42.407501220703125,155.07000732421875,44.33000183105469,80.69999694824219,184.5,24.200000762939453,43.119998931884766,155.9600067138672,45.02000045776367,84.41999816894531,200.0500030517578,24.520000457763672,130169600,4664300,28000800,39094900,31021100,43100
2017-12-05,40.681766510009766,131.51136779785156,39.850425720214844,77.84507751464844,186.1178436279297,16.39085578918457,42.40999984741211,155.35000610351562,43.439998626708984,81.58999633789062,187.74000549316406,24.21500015258789,42.880001068115234,156.74000549316406,44.900001525878906,82.68000030517578,192.6999969482422,24.358999252319336,42.099998474121094,154.67999267578125,43.22999954223633,80.9800033569336,180.5800018310547,24.079999923706055,42.26499938964844,156.4499969482422,44.599998474121094,81.33999633789062,182.39999389648438,24.100000381469727,109400800,5068000,30626900,26152300,24537200,37300
2017-12-06,40.53068161010742,130.45315551757812,39.859615325927734,78.98046875,187.6246795654297,16.44839096069336,42.252498626708984,154.10000610351562,43.45000076293945,82.77999877929688,189.25999450683594,24.299999237060547,42.54999923706055,156.22000122070312,43.720001220703125,83.13999938964844,190.13999938964844,24.360000610351562,41.6150016784668,154.08999633789062,42.66999816894531,81.43000030517578,184.83999633789062,24.139999389648438,41.875,154.10000610351562,43.13999938964844,81.55000305175781,185.6999969482422,24.200000762939453,114240000,3410700,27710800,26162100,11675800,20000
2017-12-07,40.60503387451172,130.00448608398438,39.520179748535156,78.70378875732422,190.3311004638672,16.503219604492188,42.33000183105469,153.57000732421875,43.08000183105469,82.48999786376953,191.99000549316406,24.381000518798828,42.61000061035156,154.4499969482422,43.599998474121094,82.80000305175781,193.60000610351562,24.389999389648438,42.227500915527344,153.25999450683594,42.779998779296875,82.0,190.1199951171875,24.29800033569336,42.25749969482422,153.58999633789062,43.459999084472656,82.54000091552734,191.9600067138672,24.299999237060547,102693200,3771100,32708400,23184500,13565000,6200
2017-12-08,40.61701583862305,131.05418395996094,39.76786422729492,80.29713439941406,189.83544921875,16.522850036621094,42.342498779296875,154.80999755859375,43.349998474121094,84.16000366210938,191.49000549316406,24.40999984741211,42.75,155.02999877929688,43.58000183105469,84.58000183105469,194.77999877929688,24.51300048828125,42.20500183105469,153.5500030517578,43.11000061035156,83.33000183105469,191.14999389648438,24.399999618530273,42.622501373291016,154.97999572753906,43.349998474121094,83.62999725341797,194.00999450683594,24.399999618530273,93420800,3520300,23154700,24489100,11671900,13500
2017-12-11,41.40840530395508,131.56210327148438,40.052242279052734,81.31802368164062,192.97802734375,16.63115119934082,43.16749954223633,155.41000366210938,43.65999984741211,85.2300033569336,194.66000366210938,24.56999969482422,43.22249984741211,155.88999938964844,43.779998779296875,85.37000274658203,194.77999877929688,24.584999084472656,42.1974983215332,154.57000732421875,43.25,84.12000274658203,191.4199981689453,24.420000076293945,42.29999923706055,155.4600067138672,43.279998779296875,84.29000091552734,192.05999755859375,24.56999969482422,141095200,4102700,20425900,22857900,9318700,37700
2017-12-12,41.17578125,132.6880645751953,39.749515533447266,81.6519546508789,189.19102478027344,16.637916564941406,42.92499923706055,156.74000549316406,43.33000183105469,85.58000183105469,190.83999633789062,24.579999923706055,43.09749984741211,157.85000610351562,43.619998931884766,86.05000305175781,193.83999633789062,24.610000610351562,42.8650016784668,155.16000366210938,43.08000183105469,85.08000183105469,189.88999938964844,24.459999084472656,43.037498474121094,157.3000030517578,43.470001220703125,85.30999755859375,192.89999389648438,24.459999084472656,77636800,6321800,16557400,23924100,11375400,24200
2017-12-13,41.31248092651367,130.29232788085938,39.75869369506836,81.43251037597656,184.5712890625,16.65822410583496,43.067501068115234,153.91000366210938,43.34000015258789,85.3499984741211,186.17999267578125,24.610000610351562,43.3849983215332,156.72999572753906,43.65999984741211,86.0,192.5500030517578,24.6200008392334,43.0,153.88999938964844,43.2400016784668,85.16999816894531,185.8800048828125,24.565000534057617,43.125,156.60000610351562,43.650001525878906,85.73999786376953,192.5,24.610000610351562,95273600,5661600,21399500,22062700,13857000,12100
2017-12-14,41.30048370361328,130.36851501464844,39.68529510498047,80.80279541015625,184.85882568359375,16.660253524780273,43.05500030517578,154.0,43.2599983215332,84.69000244140625,186.47000122070312,24.613000869750977,43.282501220703125,155.11000061035156,43.56999969482422,85.87000274658203,189.33999633789062,24.670000076293945,42.912498474121094,153.6999969482422,43.02000045776367,84.52999877929688,184.60000610351562,24.600000381469727,43.099998474121094,154.60000610351562,43.43000030517578,85.43000030517578,185.9199981689453,24.65999984741211,81906000,4637400,19644900,19306000,10954100,21400
2017-12-15,41.72016143798828,129.0986785888672,40.87788009643555,82.86366271972656,189.9048309326172,16.84775733947754,43.49250030517578,152.5,44.560001373291016,86.8499984741211,191.55999755859375,24.889999389648438,43.54249954223633,153.8000030517578,44.84000015258789,87.08999633789062,192.3800048828125,24.93000030517578,43.1150016784668,152.02999877929688,43.06999969482422,84.87999725341797,185.6199951171875,24.610000610351562,43.407501220703125,153.61000061035156,43.400001525878906,85.26000213623047,188.25,24.649999618530273,160677200,11279900,47477000,53936700,16750900,14000
2017-12-18,42.307701110839844,129.80130004882812,42.43740463256836,82.41522979736328,196.19003295898438,16.88160514831543,44.10499954223633,153.3300018310547,46.2599983215332,86.37999725341797,197.89999389648438,24.940000534057617,44.29999923706055,154.17999267578125,46.349998474121094,87.5,198.02000427246094,24.979999542236328,43.71500015258789,153.2100067138672,45.040000915527344,86.2300033569336,192.0,24.649999618530273,43.720001220703125,153.58999633789062,45.150001525878906,87.12000274658203,193.1999969482422,24.690000534057617,117684400,5092800,50369300,22283800,11942600,54700
2017-12-19,41.85685348510742,129.71664428710938,43.1529541015625,81.8904800415039,194.41549682617188,16.811885833740234,43.6349983215332,153.22999572753906,47.040000915527344,85.83000183105469,196.11000061035156,24.836999893188477,43.84749984741211,154.1699981689453,47.2599983215332,86.3499984741211,197.72999572753906,24.969999313354492,43.522499084472656,153.08999633789062,45.88999938964844,85.2699966430664,194.9600067138672,24.780000686645508,43.75749969482422,154.0500030517578,46.29999923706055,86.3499984741211,197.52000427246094,24.969999313354492,109745600,4116400,41421100,23524800,9327500,63300
2017-12-20,41.811283111572266,129.47964477539062,43.62998580932617,81.5947265625,195.09954833984375,16.839229583740234,43.587501525878906,152.9499969482422,47.560001373291016,85.5199966430664,196.8000030517578,24.6299991607666,43.85499954223633,153.88999938964844,47.63999938964844,86.30000305175781,198.07000732421875,24.809999465942383,43.3125,152.77999877929688,46.65999984741211,84.70999908447266,194.5500030517578,24.60300064086914,43.717498779296875,153.64999389648438,47.470001220703125,86.19999694824219,197.6999969482422,24.809999465942383,93902400,3785700,40935000,23674900,7220500,54800
2017-12-21,41.96955871582031,128.2521209716797,42.89608383178711,81.57563781738281,194.1973876953125,16.8187198638916,43.752498626708984,151.5,46.7599983215332,85.5,195.88999938964844,24.600000381469727,44.005001068115234,153.4600067138672,47.59000015258789,86.0999984741211,197.9499969482422,24.68000030517578,43.525001525878906,151.49000549316406,46.560001373291016,85.4000015258789,195.5500030517578,24.579999923706055,43.54249954223633,153.1699981689453,47.540000915527344,86.05000305175781,196.94000244140625,24.579999923706055,83799600,4153900,42963500,17990700,7522600,42000
2017-12-22,41.96955871582031,129.0986785888672,42.84104919433594,81.58517456054688,193.58273315429688,16.824182510375977,43.752498626708984,152.5,46.70000076293945,85.51000213623047,195.27000427246094,24.607999801635742,43.85499954223633,153.0,47.02000045776367,85.62999725341797,195.64999389648438,24.639999389648438,43.625,151.5,46.02000045776367,84.91999816894531,191.25,24.579999923706055,43.66999816894531,151.82000732421875,46.33000183105469,85.4000015258789,194.39999389648438,24.639999389648438,65397600,2990600,33913500,14145800,11656900,24400
2017-12-26,40.9047966003418,129.37806701660156,42.272281646728516,81.48021697998047,195.73399353027344,16.793420791625977,42.64250183105469,152.8300018310547,46.08000183105469,85.4000015258789,197.44000244140625,24.562999725341797,42.86750030517578,153.86000061035156,46.470001220703125,85.52999877929688,197.75,24.59000015258789,42.41999816894531,152.5,45.95000076293945,85.02999877929688,191.82000732421875,24.530000686645508,42.70000076293945,152.50999450683594,46.279998779296875,85.30999755859375,193.02999877929688,24.59000015258789,132742000,2479000,15533300,9891200,8877000,22000
2017-12-27,40.911991119384766,129.63201904296875,42.299800872802734,81.7759780883789,195.46633911132812,16.794795989990234,42.650001525878906,153.1300048828125,46.11000061035156,85.70999908447266,197.1699981689453,24.565000534057617,42.69499969482422,153.17999267578125,46.36000061035156,85.9800033569336,199.97000122070312,24.618999481201172,42.4275016784668,152.61000061035156,46.0,85.22000122070312,196.30999755859375,24.549999237060547,42.525001525878906,152.9499969482422,46.11000061035156,85.6500015258789,196.89999389648438,24.600000381469727,85992800,2149300,13359700,14678000,8237200,26500
2017-12-28,41.027103424072266,130.4023895263672,42.40070724487305,81.78553771972656,195.69435119628906,16.8187198638916,42.77000045776367,154.0399932861328,46.220001220703125,85.72000122070312,197.39999389648438,24.600000381469727,42.962501525878906,154.1199951171875,46.36000061035156,85.93000030517578,199.3800048828125,24.65999984741211,42.619998931884766,153.1999969482422,45.95000076293945,85.55000305175781,197.14999389648438,24.530000686645508,42.75,153.1999969482422,46.36000061035156,85.9000015258789,198.1300048828125,24.530000686645508,65920800,2687600,9504400,10594300,6006200,57400
2017-12-29,40.58344268798828,129.87750244140625,42.34566879272461,81.61381530761719,191.82803344726562,16.77154541015625,42.307498931884766,153.4199981689453,46.15999984741211,85.54000091552734,193.5,24.5310001373291,42.647499084472656,154.72000122070312,46.4900016784668,86.05000305175781,198.4600067138672,24.639999389648438,42.30500030517578,153.4199981689453,46.09000015258789,85.5,193.5,24.5310001373291,42.630001068115234,154.1699981689453,46.209999084472656,85.62999725341797,198.4600067138672,24.639999389648438,103999600,3327100,17394500,18717400,6999100,28500
2018-01-02,41.3100700378418,130.58013916015625,42.97865295410156,82.00497436523438,197.62753295898438,16.928110122680664,43.064998626708984,154.25,46.849998474121094,85.94999694824219,199.35000610351562,24.760000228881836,43.07500076293945,154.80999755859375,46.900001525878906,86.30999755859375,199.5,24.770000457763672,42.314998626708984,153.5399932861328,46.209999084472656,85.5,194.5,24.530000686645508,42.540000915527344,154.5,46.380001068115234,86.12999725341797,195.77999877929688,24.530000686645508,102223600,4202500,23370800,22483800,8890400,98000
2018-01-03,41.302879333496094,134.16952514648438,41.52003860473633,82.3866195678711,210.63412475585938,16.97595977783203,43.057498931884766,158.49000549316406,45.2599983215332,86.3499984741211,212.47000122070312,24.829999923706055,43.63750076293945,159.80999755859375,46.209999084472656,86.51000213623047,213.6999969482422,24.84000015258789,42.9900016784668,156.3300018310547,43.650001525878906,85.97000122070312,203.75,24.760000228881836,43.13249969482422,157.33999633789062,45.470001220703125,86.05999755859375,204.10000610351562,24.829999923706055,118071600,9441600,116479000,26061400,22867600,46000
2018-01-04,41.49473571777344,136.88694763183594,40.75862121582031,83.11174011230469,211.74444580078125,17.010150909423828,43.25749969482422,161.6999969482422,44.43000030517578,87.11000061035156,213.58999633789062,24.8799991607666,43.36750030517578,162.32000732421875,44.650001525878906,87.66000366210938,218.0500030517578,24.895000457763672,43.02000045776367,159.3699951171875,42.689998626708984,86.56999969482422,212.69000244140625,24.829999923706055,43.1349983215332,159.64999389648438,43.52000045776367,86.58999633789062,215.75999450683594,24.850000381469727,89738400,7556200,89209100,21912000,14581700,233800
2018-01-05,41.9671630859375,137.55572509765625,41.04301071166992,84.14217376708984,213.53883361816406,17.023818969726562,43.75,162.49000549316406,44.7400016784668,88.19000244140625,215.39999389648438,24.899999618530273,43.842498779296875,162.89999389648438,45.150001525878906,88.41000366210938,216.91000366210938,24.950000762939453,43.26250076293945,161.10000610351562,43.900001525878906,87.43000030517578,211.0800018310547,24.809999465942383,43.36000061035156,162.44000244140625,44.43000030517578,87.66000366210938,214.19000244140625,24.950000762939453,94640000,5195800,41824000,23407100,14503100,160800
2018-01-08,41.811283111572266,138.38531494140625,41.04301071166992,84.22802734375,220.08181762695312,17.04433822631836,43.587501525878906,163.47000122070312,44.7400016784668,88.27999877929688,222.0,24.93000030517578,43.90250015258789,163.91000366210938,44.84000015258789,88.58000183105469,225.0,24.989999771118164,43.48249816894531,161.6999969482422,43.959999084472656,87.5999984741211,218.5800018310547,24.899999618530273,43.587501525878906,162.66000366210938,44.27000045776367,88.19999694824219,220.39999389648438,24.989999771118164,82271200,5237500,33733800,22113000,22030400,77700
2018-01-09,41.806495666503906,138.69004821777344,40.01555252075195,84.1707992553711,220.0223388671875,17.04433822631836,43.58250045776367,163.8300018310547,43.619998931884766,88.22000122070312,221.94000244140625,24.93000030517578,43.76499938964844,164.52999877929688,44.84000015258789,88.7300033569336,223.82000732421875,24.979999542236328,43.352500915527344,163.05999755859375,43.4900016784668,87.86000061035156,218.63999938964844,24.93000030517578,43.63750076293945,163.89999389648438,44.70000076293945,88.6500015258789,222.22000122070312,24.979999542236328,86336000,4341800,44282300,19484300,12425000,61400
2018-01-10,41.79689407348633,138.98635864257812,38.98810577392578,83.78914642333984,221.74729919433594,17.047754287719727,43.5724983215332,164.17999267578125,42.5,87.81999969482422,223.67999267578125,24.934999465942383,43.57500076293945,164.3300018310547,43.599998474121094,88.19000244140625,223.82000732421875,24.989999771118164,43.25,162.5,42.439998626708984,87.41000366210938,216.0,24.899999618530273,43.290000915527344,162.91000366210938,43.33000183105469,87.86000061035156,218.1999969482422,24.920000076293945,95839600,4174100,45735000,18652200,14566600,148600
2018-01-11,42.03430938720703,139.00332641601562,39.82291030883789,84.03722381591797,222.1438446044922,17.054590225219727,43.81999969482422,164.1999969482422,43.40999984741211,88.08000183105469,224.0800018310547,24.94499969482422,43.872501373291016,164.94000244140625,43.58000183105469,88.12999725341797,226.27000427246094,24.979999542236328,43.622501373291016,163.3000030517578,42.45000076293945,87.23999786376953,223.2100067138672,24.90999984741211,43.647499084472656,164.8000030517578,42.79999923706055,88.12999725341797,225.0,24.979999542236328,74670800,3794500,35371500,17808900,10150800,25100
2018-01-12,42.46836471557617,138.10594177246094,39.66695785522461,85.48744201660156,221.0533447265625,17.06484603881836,44.272499084472656,163.13999938964844,43.2400016784668,89.5999984741211,222.97999572753906,24.959999084472656,44.34000015258789,164.74000549316406,43.599998474121094,89.77999877929688,224.99000549316406,25.0049991607666,43.912498474121094,163.02999877929688,43.0099983215332,88.44999694824219,221.33999633789062,24.899999618530273,44.04499816894531,164.02000427246094,43.45000076293945,88.66999816894531,223.60000610351562,25.0,101672400,5031900,29973600,24271500,8997900,54100
2018-01-16,42.25254440307617,138.70700073242188,39.57522201538086,84.29481506347656,218.2081298828125,17.051170349121094,44.04750061035156,163.85000610351562,43.13999938964844,88.3499984741211,220.11000061035156,24.940000534057617,44.84749984741211,165.2899932861328,43.790000915527344,90.79000091552734,227.50999450683594,25.030000686645508,44.03499984741211,163.35000610351562,42.88999938964844,88.01000213623047,216.69000244140625,24.909000396728516,44.474998474121094,165.10000610351562,43.54999923706055,90.0999984741211,224.0500030517578,25.030000686645508,118263600,7794200,38367200,36599700,17558700,63300
2018-01-17,42.95039749145508,142.77041625976562,40.721927642822266,86.00264739990234,222.77830505371094,17.04433822631836,44.775001525878906,168.64999389648438,44.38999938964844,90.13999938964844,224.72000122070312,24.93000030517578,44.8125,169.1300048828125,44.45000076293945,90.27999877929688,225.1199951171875,24.950000762939453,43.76750183105469,167.25999450683594,43.5099983215332,88.75,216.89999389648438,24.7810001373291,44.037498474121094,168.00999450683594,43.54999923706055,89.08000183105469,220.6999969482422,24.950000762939453,137547200,11710000,32368600,25621200,13460200,89300
2018-01-18,42.98876953125,143.16830444335938,40.80448913574219,85.96450805664062,222.50070190429688,17.034761428833008,44.814998626708984,169.1199951171875,44.47999954223633,90.0999984741211,224.44000244140625,24.916000366210938,45.025001525878906,171.1300048828125,44.7400016784668,90.66999816894531,226.63999938964844,24.93000030517578,44.5625,168.14999389648438,44.16999816894531,89.66000366210938,222.67999267578125,24.75,44.842498779296875,170.0,44.400001525878906,89.80000305175781,223.94000244140625,24.75,124773600,14259300,26826500,24159700,10215800,60000
2018-01-19,42.79691696166992,137.45413208007812,41.116397857666016,85.86908721923828,228.1217041015625,17.078521728515625,44.6150016784668,162.3699951171875,44.81999969482422,90.0,230.11000061035156,24.979999542236328,44.89500045776367,165.39999389648438,44.88999938964844,90.61000061035156,231.08999633789062,24.981000900268555,44.352500915527344,161.3000030517578,44.25,89.66000366210938,227.0,24.79800033569336,44.65250015258789,164.4600067138672,44.619998931884766,90.13999938964844,228.08999633789062,24.90999984741211,129700400,21172500,25780200,36875000,15234500,70900
2018-01-22,42.44679641723633,137.64883422851562,41.96955108642578,87.40518188476562,231.6708221435547,17.174240112304688,44.25,162.60000610351562,45.75,91.61000061035156,233.69000244140625,25.1200008392334,44.44499969482422,163.97999572753906,45.790000915527344,91.62000274658203,233.75999450683594,25.1200008392334,44.150001525878906,161.11000061035156,44.790000915527344,89.73999786376953,228.10000610351562,24.93000030517578,44.32500076293945,161.50999450683594,44.79999923706055,90.0,230.42999267578125,24.979999542236328,108434400,8480800,27706800,23601600,13773600,72600
2018-01-23,42.456382751464844,140.73873901367188,42.253929138183594,87.68189239501953,236.84567260742188,17.20158576965332,44.2599983215332,166.25,46.060001373291016,91.9000015258789,238.91000366210938,25.15999984741211,44.86000061035156,166.25999450683594,46.09000015258789,92.30000305175781,239.8300018310547,25.350000381469727,44.20500183105469,162.50999450683594,45.630001068115234,91.54000091552734,235.10000610351562,25.0,44.32500076293945,162.82000732421875,45.810001373291016,91.9000015258789,235.85000610351562,25.290000915527344,130756400,7466200,22135100,23412800,11880700,81400
2018-01-24,41.78010940551758,139.99375915527344,41.74937438964844,87.60554504394531,233.76255798339844,17.16015625,43.55500030517578,165.3699951171875,45.5099983215332,91.81999969482422,235.8000030517578,24.850000381469727,44.32500076293945,168.72000122070312,46.130001068115234,93.43000030517578,240.49000549316406,25.15999984741211,43.29999923706055,164.82000732421875,44.959999084472656,91.58000183105469,233.5500030517578,24.809999465942383,44.3125,166.75,45.900001525878906,92.55000305175781,239.0399932861328,25.15999984741211,204420400,5645000,32464200,33277500,14499300,62300
2018-01-25,41.03429412841797,140.0784149169922,41.55672836303711,88.09213256835938,234.30780029296875,17.16015625,42.77750015258789,165.47000122070312,45.29999923706055,92.33000183105469,236.35000610351562,24.850000381469727,43.73749923706055,166.77999877929688,46.369998931884766,93.23999786376953,239.75,25.0,42.63249969482422,165.19000244140625,45.16999816894531,91.93000030517578,235.75,24.739999771118164,43.627498626708984,165.91000366210938,45.880001068115234,92.47000122070312,238.0,25.0,166116000,3302500,36758700,26383200,10247100,32000
2018-01-26,41.130218505859375,141.6614532470703,45.94174575805664,89.74272918701172,241.22752380371094,17.209863662719727,42.877498626708984,167.33999633789062,50.08000183105469,94.05999755859375,243.3300018310547,24.922000885009766,43.0,167.41000366210938,50.150001525878906,94.05999755859375,243.33999633789062,24.93000030517578,42.51499938964844,165.7899932861328,48.119998931884766,92.58000183105469,237.60000610351562,24.863000869750977,43.0,166.1199951171875,48.380001068115234,93.12000274658203,238.1199951171875,24.93000030517578,156572000,3787900,86916100,29172200,12908900,66100
2018-01-29,40.27888107299805,141.204345703125,45.850006103515625,89.6091537475586,244.7170867919922,17.20158576965332,41.9900016784668,166.8000030517578,49.97999954223633,93.91999816894531,246.85000610351562,24.90999984741211,42.540000915527344,168.38999938964844,50.849998474121094,95.44999694824219,248.11000061035156,24.972999572753906,41.76750183105469,166.00999450683594,49.369998931884766,93.72000122070312,240.61000061035156,24.8700008392334,42.540000915527344,167.4499969482422,49.599998474121094,95.13999938964844,242.74000549316406,24.969999313354492,202561600,3517000,46304000,31569900,11377900,47100
2018-01-30,40.04146957397461,138.51231384277344,44.75835037231445,88.48332214355469,240.62277221679688,17.153242111206055,41.74250030517578,163.6199951171875,48.790000915527344,92.73999786376953,242.72000122070312,24.84000015258789,41.842498779296875,166.77000427246094,50.060001373291016,93.66000366210938,246.4199981689453,24.90999984741211,41.17499923706055,163.16000366210938,48.7400016784668,92.0999984741211,238.41000366210938,24.76300048828125,41.38249969482422,166.2100067138672,49.47999954223633,93.30000305175781,241.11000061035156,24.90999984741211,184192800,4902300,32814600,38635100,14270800,66300
2018-01-31,40.15178680419922,138.5800323486328,44.16205978393555,90.64913177490234,243.6761474609375,17.165672302246094,41.85749816894531,163.6999969482422,48.13999938964844,95.01000213623047,245.8000030517578,24.857999801635742,42.11000061035156,164.99000549316406,49.25,95.4000015258789,249.27000427246094,24.959999084472656,41.625,162.75999450683594,47.560001373291016,93.51000213623047,244.4499969482422,24.81999969482422,41.717498779296875,163.75,49.22999954223633,93.75,245.77000427246094,24.959999084472656,129915600,4072800,41619900,48756300,11964400,48900
2018-02-01,40.2357177734375,137.47950744628906,43.71255111694336,89.93355560302734,238.4219512939453,17.16705322265625,41.94499969482422,162.39999389648438,47.650001525878906,94.26000213623047,240.5,24.860000610351562,42.154998779296875,164.1300048828125,48.470001220703125,96.06999969482422,246.89999389648438,24.940000534057617,41.689998626708984,161.89999389648438,47.45000076293945,93.58000183105469,238.05999755859375,24.760000228881836,41.79249954223633,163.19000244140625,47.70000076293945,94.79000091552734,238.52000427246094,24.889999389648438,188923200,4434200,28840400,47227900,12980600,82400
